date,relative_dates,year_month,stars,review
8 Monaten,2022-06-05 21:52:58.222254,06/2022,4,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,1,Sehr unfreundliches Personal erst mal muss man jemanden suchen dann sehen sie das man auf sie zu geht und die gehen weg Kundenbetreuung sieht für mich anders aus brauchte eine Beratung da werden einem in irgendeinem Gang was erzählt was man braucht anstatt es zu zeigen wo man die Hälfte schon wieder vergessen hat und warum wird angeboten das was zugeschnitten wird nur komisch ist immer egal mit was man kommen wird es nicht zugeschnitten sei es ein Balken oder eine osb Platte sehr enttäuschend nur noch
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,Alles bekommen was ich brauchte
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,👍
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,Sehr guter Baumarkt freundliches Personal eine sehr gute Aquariums Abteilung nicht gross aber Super.
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,Guter Service kompetente Beratung freundliches Personal.
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,Mehr als Nur ein Baumarkt!
8 Monaten,2022-06-05 21:52:58.222254,06/2022,3,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,4,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,"Ich war überrascht, wie mir geholfen wurde. Ein sehr nettes Personal."
8 Monaten,2022-06-05 21:52:58.222254,06/2022,1,Ich habe vor ein paar Tagen zum zweiten Mal den Kundenservice für eine Anfrage kontaktiert. Das erste Mal war 2017 ... bis heute habe ich auf keine der Anfragen eine Antwort bekommen. Man scheint keinen Wert auf zahlende Kunden zu legen.
8 Monaten,2022-06-05 21:52:58.222254,06/2022,4,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,3,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,"Ware im Drive In geladen, bezahlt und alles gut!"
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,5,Heute war auf dem Horbach Parkplatz.... Trödelmarkt check
8 Monaten,2022-06-05 21:52:58.222254,06/2022,4,
8 Monaten,2022-06-05 21:52:58.222254,06/2022,4,Ist ein guter Bau- und Gartenmarkt. Leider führen sie kein Brennholz. Deshalb war ich dort....
9 Monaten,2022-05-06 21:52:58.222254,05/2022,4,"Sehr angenehm,und hilfsbereit."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,👍👍👍
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Vielfältige Angebote
9 Monaten,2022-05-06 21:52:58.223254,05/2022,3,Gut sortiert und es hat sich nichts geändert
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Personal sehr freundlich. Kein Problem Abstand zu halten. Alles soweit OK.
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Alles
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Gute Beratung.
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"Top Baumarkt! Freundliches Personal, sehr aufgeschlossen und zuvorkommend. Hier wird man geholfen. Aufgeräumt und gut ausgeschildert. Immer wieder meine Anlaufstelle."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,Alle ok
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"Alles gefunden was gesucht. Sehr bequem gelegen, weil viele Lebensmittelgeschäfte in der Nähe sind."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,3,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Super Sortiment
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,👍👍👍
9 Monaten,2022-05-06 21:52:58.223254,05/2022,3,"Baue gerne ,bin auch viel da .Mann bekommt wirklich alles, aber das Personal,,könnte ich wieder rausgehen . Ignoranz ohne Ende, reden unter sich weiter, wenn du an der Info stehst ,im Verkauf bin ich immer auf Suche nach Personal...,aber es ist eben in der Nähe, sage nur benzin Preise...da hab ich keine lust voanders rumzu fahren ..."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,Gerne wieder!
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,(Übersetzt von Google) Cool(Original)Super
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,Heute in der Sanitärabteilung freundliche Auskunft am Infostand. Bisher hatte ich noch kein Erlebnis mit unfreundlichen Mitarbeitern.
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,"Baumarkt, Laminat günstig gute Qualität, alles da, Parkplätze genug und Imbiss auch super, Preise sind auch sehr gut,"
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Vernünftige Preise und fähiges personal
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Große Auswahl!
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Alles was man braucht
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"Sehr großer, übersichtlicher Markt mit hilfsbereiten, fachkompeten Personal. Vor-Ort-Service, sowie Onlineshop mit riesigem Sortiment.Großer, kostenfreier Parkplatz vorhanden, sowie guter Verkehrsanbindung."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Nette Leute 😊💐💐💐💐💐💐
9 Monaten,2022-05-06 21:52:58.223254,05/2022,3,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Gutes Sortiment
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"Top, so einen perfekten Service genießt man selten."
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Super Laden und Freundliche Beratung und Bedienung
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,Hornbach ist einfach super
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,Nette Mitarbeiter aber zu wenig personal. Msn muss hier zu lange warten um beraten zu werden ansonsten alles im ganzen ganz ok.
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Gutes Sortiment gute Beratung.
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Alles gut
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Alles okay
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"So oft wie ich hier her komme, zählt man mich schon mit zum Inventar :-) Ihr seit Top"
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,Hier findet man(n) alles Passende für den kleinen Heimwerker
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,5,"Baumarkt eben. Gut sortiertes Sortiment, freundliche Mitarbeiter"
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
9 Monaten,2022-05-06 21:52:58.223254,05/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,3,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,3,Ab und an sind die Mitarbeiter  genervt aber Kassenmitarbeiter natürlich immer freundlich besonders mom bei diesen Preisen
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,"Wie immer alles ok,und alle Mitarbeiter sehr freundlich!!Vor der Türe gibt es die beste  Currywurst von Moers❤"
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,"Große Auswahl, sehr gut sortiert. Personal kann  auch wirklich weiterhelfen wenn man Fragen hat im Vergleich zu anderen Baumärkten."
10 Monaten,2022-04-06 21:52:58.223254,04/2022,3,(Übersetzt von Google) Im Allgemeinen ist es in Ordnung(Original)بشكل عام لا بأس
10 Monaten,2022-04-06 21:52:58.223254,04/2022,1,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,(Übersetzt von Google) gut(Original)جيد
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,Immer gute Auswahl
10 Monaten,2022-04-06 21:52:58.223254,04/2022,3,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,Toller Baumarkt
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,3,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,1,Schlecht sortiert und wehnig Auswahl 🤷‍♂️🙈
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,"Die Aquaristik Abteilung ist toll und trotzdem preiswert.  Der Verkäufer ist nett, cool und hat wirklich viel Ahnung von dem was er tut.Ich habe auch neben diverser Hardware über 50 verschiedene Fische dort gekauft.  Sind ALLE wohlauf und putzmunter.Die Anubias machen sich ebenfalls toll.Kann den Laden nur empfehlen!!!"
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,"Heute für mein Projekt ( Renovierung einer Wohnung für meinen Sohn und Schwiegertochter) einkaufen gewesen. Habe mich vorab  im Internet bei  Hornbach informiert, ob alles im Baumarkt vorhanden ist und es war alles da. Brauchte nicht großartig suchen, weil alles auf der Homepage beschrieben war. Wichtig war auch, dass die angegebenen Preise stimmten."
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,Ging alles zügig..wenn ich fragen hab..wird mir geholfen..da ich am Stock laufe muss ich muss ich auch mal ein großes Lob aussprechen wie hilfsbereit die Mitarbeiter ale sind..Daumen hoch und weiter so..👍👍👍
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,Ich hatte eine Reifenpanne auf dem Parplatz. Freundliche Beratung zu Werkzeug um den Reifen zu wechseln.Die Aquaristik-Mitarbeiter sind auch kompetent und freundlich.
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.223254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.224254,04/2022,4,"Gut sortierter, großer Baumarkt mit freundlicher Beratung und zuverlässigem, reibungslosem Abholservice"
10 Monaten,2022-04-06 21:52:58.224254,04/2022,4,Freundlich und hilfsbereit
10 Monaten,2022-04-06 21:52:58.224254,04/2022,3,
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,👍
10 Monaten,2022-04-06 21:52:58.224254,04/2022,4,
10 Monaten,2022-04-06 21:52:58.224254,04/2022,3,
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,Very nice shop...they have everything...except infrared heaters panels..they even speak English!(Übersetzt von Google)Sehr schöner Laden ... sie haben alles ... außer Infrarotheizungen ... sie sprechen sogar Englisch!
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,Toller Baumarkt 👍🙋‍♀️
10 Monaten,2022-04-06 21:52:58.224254,04/2022,4,Der beste Baumarkt in Moers und Umgebung. Breit gefächerte Produktpalette und freundliches Personal. Hier find ich alles was ich brauche.
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,Sehr gut
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,Immer wieder eine gute Beratung und nettes Personal.
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,"Sehr freundliche Mitarbeiter, compotenteMitarbeiter, gerne wieder"
10 Monaten,2022-04-06 21:52:58.224254,04/2022,4,Alles gut
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,
10 Monaten,2022-04-06 21:52:58.224254,04/2022,2,"Da ich weder bei Hornbach Moers an der Information, noch bei ihrer Hotline für voll genommen werde, versuche ich das auf diesem Wege.Einen Hinweis bei der Online-Bestellung dass man einen Einkaufswagen bitte mitzubringen hat, zur Warenausgabe, wäre sehr hilfreich.Damit man nicht zweimal durch den ganzen Einkaufsladen laufen muss, um seine bestellte Ware abzuholen.Ich denke das wäre ein sehr kundenorientierte Information wo man nicht mit hinterm Berg halten sollte.Daher gebe ich hier für nur zwei Sterne"
10 Monaten,2022-04-06 21:52:58.224254,04/2022,5,Viel Auswahl
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Sehr zufrieden
11 Monaten,2022-03-07 21:52:58.224254,03/2022,1,"Ich wollte heute mit meinem Mann bei Ihnen einkaufen. Leider wurde nichts daraus, weil ich trotz vorlegen meiner ärztlicher Maskenbefreiung nicht reingelassen wurde, Ich finde das Verhalten der Marktleitung zutiefst menschenverachtend und diskriminierend. Vor allem scheint es keine einheitliche Bestimmungen in den Baumärkten zu geben, denn bei toom oder Hagebau komme ich ohne Diskussion rein. Ich weiß auch nicht, ob Sie so ohne weiteres auf treue Kunden verzichten können, gerade in der heutigen Zeit, denn ich wollte eigentlich eine Markise im Wert von da. 500 € bei Ihnen kaufen. Dieses Geld werde ich jetzt einen menschenfreudlichen Baumarkt zukommen lassen und auch in Zukunft werde ich Ihren Baumarkt nicht mehr betreten."
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,War gutttttt
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,Als Rheinhauser für mich erste Anfahrt wenn ich ein Baumarkt brauche. Auswahl ist gut und mit dem Personal hatte ich noch nie Probleme. Top👍
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Sehr guter Laden sauber und man bekommt das was man braucht
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,Man bekommt in der Regel alles was man braucht ...dank online Beschreibungen findet man alles recht schnell und einfach
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,Kasire sind noch so Grade freundlich
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,All in all: 👍Sometimes very crowded.(Übersetzt von Google)Alles in allem: 👍Teilweise sehr voll.
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,"Eindruck bezieht sich auf die Aquarium Abteilung. Schöne Fische mit relativ gute Auswahl. Leider ist die Auswahl der Pflanzen eher eine Enttäuschung. Invitro Pflanzen sehr mager Auswahl, und die Töpfchen die noch da sind, sind zum Großteil ausgetrocknet"
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Der Baumarkt meines Vertrauens.
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,"Endlich mal ein super Hornbach. Würde auch dafür gerne 20 km mehr fahren. Super freundlich, unkompliziert sehr guter Zuschnitt. Einfach toll."
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,Für alles das Richtige
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Tolle Beratung! Sehr freundlich!
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,"Die Pflanzen-Aufsteller vor dem Eingang sind schlecht erreichbar, da hier die Schlange der zu kontrollierenden Kunden steht. Wenn man dann kontrolliert wurde, gelangt man nicht mehr dort hin!"
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,ein in die Jahre gekommener Baumarkt mit gutem Sortiment undsehr freundlichem Personal
11 Monaten,2022-03-07 21:52:58.224254,03/2022,3,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Bisher sehr zufrieden und freundliches Personal.
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,
11 Monaten,2022-03-07 21:52:58.224254,03/2022,5,Sehr gut
11 Monaten,2022-03-07 21:52:58.224254,03/2022,4,So weit in Ordnung
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,"Freundlich, gut"
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Gut sortiert und kompetentes Personal
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Immer wieder sehr gerne
1 Jahr,2022-01-31 21:52:58.224254,01/2022,1,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Super Laden
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Mit Impfung Einlass.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"Im Gegensatz zu anderen Baumärkten ist die Auswahl größer und besser.  Vor allem haben sie genug von den Sachen da die man braucht.  Nicht wie andere, wo man die Hälfte nachbestellen muß und Tagelang drauf warten muss"
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,Im Grunde Top wenn man dann einen Fachlich versierten Käufer trifft. Personal ist nett. Ein Stern weniger weil man halt nicht immer eine so gute Fachkraft im Markt trifft.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,2,"„Geht nicht…!“ ist leider das Motto der Moerser Filiale geworden. Gefolgt von einzelnen unverschämten Mitarbeitern steuer ich mittlerweile gerne die Duisburger Filiale an, mit denen man bei Problemen zu 95 Prozent zu einer Lösung kommt. Trotz des guten Sortiments und dem guten Aufbau des Marktes bekommt man nicht das Gefühl Willkommen zu sein. Wenn man auf Beratung und Service verzichten kann, kann man auch Online bestellen. Es war mal erheblich besser."
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,Die Abholung einer Onlinebestellung war hier ein wenig kompliziert zwischen Tür und Angel.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"War wirklich überrascht, schön aufgeräumt, habe mich wohlgefühlt das ist wichtig für ein ruhigen Verlauf als Käufer, weiter so👍✨✨"
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Bester Baumarkt ever.👍
1 Jahr,2022-01-31 21:52:58.224254,01/2022,3,Bietet eine grosse Auswahl an  Markenartikel und ist gut sortiert . Die Freundlichkeit ist leider ausbaufähig.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,1,"Unfreundliches Personal, scheint mir mit der COVID- Situation komplett überfordert und lässt den Frust an den Kunden aus."
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"Sehr gut bestückter Baumarkt, günstige Preise - sehr empfehlenswert 👍😉🙂"
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Bin öfter hier als Eigenheim Besitzer. Hatte noch nie Probleme mit einer Mitarbeiter. Immer freundlich und hilfsbereit. Danke dafür.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"Wäre online bestellt.Problemlose Abholung, hat alles gepasst."
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Gutes Sortiment. Gutes Preis Leistung Verhältnis. Gute Beratung und hilfsbereites Personal
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"Sehr gute Kontrolle am Eingang, freundliche und kompetente Beratung, aufgeräumte Bereich 5*"
1 Jahr,2022-01-31 21:52:58.224254,01/2022,3,Mann kann alles kaufen was den Handwerker begehrt.....
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,Personal freundlich und hilfsbereit
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,Hornbach ist für mich der beste sortierteste Baumarkt mit fairen Preisen und guter Qualität. Dazu ist die Tiefpreisgarantie unschlagbar. Das Personal in Moers ist zu 95% immer freundlich. Jeder hat mal einen schlechten Tag von daher kann niemand 100% erreichen. Wenn alles so bleibt wie es ist wird Hornbach mich als Kunde nicht mehr los.
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,"Großes Sortiment, freundliche Bedienung."
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,Personal höflich und freundlich
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.224254,01/2022,4,"Online bestellt - zur Warenausgabe - bezahlt - erledigt!Gute Auswahl, schönes Center, gut zu parken...Gerne wieder"
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Beste Baumarktgruppe die ich kenne.Und Moers finde ich übersichtlicher als Duisburg.
1 Jahr,2022-01-31 21:52:58.225254,01/2022,3,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,"Online reservieren/bestellen und abholen klappt nach wie vor schnell und ohne Probleme. Solide Qualität.Das ist mir bei weitem lieber, als per Lieferdienste.Die Mail-Antworten bekommt man schnell und haben alle Infos die man braucht, also ausführlich."
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Man kriegt was man braucht
1 Jahr,2022-01-31 21:52:58.225254,01/2022,1,(Übersetzt von Google) gut(Original)جيد
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,2,Leer letzte Laden. Die Mitarbeiter haben keine Ahnung und die Beratung ist grottenschlecht. Man kann nur Dinge kaufen die man wirklich benötigt und sich vorher selbst erkundigt.
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,(Übersetzt von Google) Top Toilettenlage und man bekommt auch eine schöne Currywurst(Original)Top wc locatie en je kan er ook een lekker currie worstje halen
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Sehr freundliche Hilfe durch die Mitarbeiter !
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,"Gut organisiert, schnelle Bedienung.Alles im grünen Bereich. Sowohl Abholung als auch vor Ort"
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,✌
1 Jahr,2022-01-31 21:52:58.225254,01/2022,1,"Sehr enttäuschend dieses Jahr. Vielleicht sollten die richtigen Verkäufer bei den Weihnachtsbäumen eingesetzt werden.Es wird nachgefüllt und diese darf man sich nicht anschauen, erst den Entschuldigung Schrott nehmen der noch da stand.Geht gar nicht sowas.Nur muss ich jetzt sagen haben einen kleinen Einzelhändler wohl voll unterstützt und dort unsere 3 🌲 gekauft. So schöne wie lange nicht mehr 🙂"
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Wieder einmal unsere perfekte Tanne gefunden. 👍👍👍👍👍
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,"Alles da, was der Heimwerker am Wochenende so benötigt."
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,3,Gut sotiert
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Hier bekommt man alles was man braucht für einen super Preis.
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Einer der wenigen Baumärkte wo man vernünftig und kompetent bedient und beraten wird. Danke dafür.
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,3,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Gute Auswahl genug Parkplätze und sehr gute Aquaristik Abteilung
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,"Wandfarbe abmischen lassen, sehr freundlich und zuvorkommend. Farbton ist super, Qualität der Hausmarke top"
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Wieder mal kompetent beraten worden. Fliesen Auswahl war diesmal hier in Moers besser als in Krefeld.
1 Jahr,2022-01-31 21:52:58.225254,01/2022,3,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,Besonders Profikaaase Arbeiter finde ich voll toll und sehr nett
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,4,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,5,
1 Jahr,2022-01-31 21:52:58.225254,01/2022,3,"Die regale sind teilweise sehr unübersichtlich oder auch irreführend. Vielleicht auch falsch beschriftet? Ich habe nix gefunden und Mitarbeiter unterhalten sich in Gruppen lieber als Kunden zu unterstützen. Kassierer unfreundlich. Es wurde eine Artikelnummer gesucht und anstatt die von uns heraus gesuchte zu nutzen wurde lieber mit den Kollegen telefoniert, getratscht, nix gefunden, unsere Nummer dann doch genommen - nach einem Anraunzer..."
